order_id,order_date,region,channel,amount,returned
1618,2024-06-07,South,Online,1116.32,false
1619,2024-06-20,Central,Retail,1577.20,false
1620,2024-06-05,Central,Partner,2453.10,false
1621,2024-06-20,North,Retail,2040.65,false
1622,2024-06-04,South,Retail,2328.13,false
1623,2024-06-18,South,Partner,903.81,false
1624,2024-06-01,South,Direct,841.67,false
1625,2024-06-03,East,Partner,2631.90,false
1626,2024-06-10,North,Partner,859.37,false
1627,2024-06-21,South,Direct,1124.88,false
1628,2024-06-10,Central,Online,1747.74,true
1629,2024-06-09,North,Direct,822.75,true
1630,2024-06-17,Central,Direct,785.82,false
1631,2024-06-24,North,Direct,1623.25,false
1632,2024-06-22,East,Direct,721.42,false
1633,2024-06-10,Central,Online,557.72,false
1634,2024-06-27,North,Partner,697.57,false
1635,2024-06-10,South,Partner,1804.75,false
1636,2024-06-12,East,Partner,1651.83,true
1637,2024-06-24,South,Online,1871.36,false
1638,2024-06-20,East,Direct,2597.16,false
1639,2024-06-03,North,Retail,2376.37,false
1640,2024-06-05,West,Online,2029.14,false
1641,2024-06-15,West,Retail,1964.29,false
1642,2024-06-04,South,Retail,2610.71,false
1643,2024-06-26,North,Retail,2697.10,false
1644,2024-06-02,South,Retail,688.05,false
1645,2024-06-28,South,Retail,2579.82,false
1646,2024-06-05,Central,Online,2286.56,false
1647,2024-06-26,Central,Partner,646.99,false
1648,2024-06-28,West,Retail,1299.75,false
1649,2024-06-19,East,Online,2327.70,false
1650,2024-06-26,Central,Partner,1109.29,false
1651,2024-06-15,East,Retail,1874.32,false
1652,2024-06-09,West,Online,523.72,false
1653,2024-06-22,East,Online,1610.94,false
1654,2024-06-08,South,Retail,1100.72,false
1655,2024-06-18,North,Online,512.21,false
1656,2024-06-09,South,Online,187.76,false
1657,2024-06-09,West,Retail,2247.41,false
1658,2024-06-27,North,Online,1996.02,false
1659,2024-06-23,South,Online,2547.22,false
1660,2024-06-22,East,Partner,1718.89,false
1661,2024-06-14,East,Online,2356.94,true
1662,2024-06-21,North,Online,776.87,false
1663,2024-06-15,West,Direct,565.80,false
1664,2024-06-21,West,Partner,1442.11,false
1665,2024-06-19,North,Online,1378.47,false
1666,2024-06-17,West,Direct,631.66,false
1667,2024-06-05,South,Direct,2457.97,false
1668,2024-06-20,East,Retail,1169.72,false
1669,2024-06-26,West,Partner,413.70,false
1670,2024-06-27,East,Direct,1206.57,false
1671,2024-06-20,West,Partner,1337.46,false
1672,2024-06-18,West,Retail,2255.50,false
1673,2024-06-09,East,Direct,1301.95,true
1674,2024-06-22,West,Partner,340.37,false
1675,2024-06-11,East,Direct,1504.43,false
1676,2024-06-04,North,Partner,2378.71,false
1677,2024-06-26,South,Partner,2082.16,false
1678,2024-06-14,South,Partner,542.39,false
1679,2024-06-24,South,Partner,1600.76,false
1680,2024-06-02,South,Partner,1073.09,false
1681,2024-06-28,Central,Online,780.99,false
1682,2024-06-13,West,Online,1524.30,false
1683,2024-06-26,Central,Partner,1078.07,false
1684,2024-06-22,North,Direct,2350.10,true
1685,2024-06-28,Central,Online,1709.95,false
1686,2024-06-15,North,Partner,2381.28,false
1687,2024-06-06,East,Partner,1619.97,false
1688,2024-06-19,East,Partner,2135.71,false
1689,2024-06-15,East,Retail,2618.55,false
1690,2024-06-06,Central,Partner,1418.09,false
1691,2024-06-03,East,Online,883.47,false
1692,2024-06-08,West,Retail,2097.51,false
1693,2024-06-11,Central,Retail,2600.38,false
1694,2024-06-15,West,Retail,1567.91,false
1695,2024-06-22,East,Online,1445.53,false
1696,2024-06-08,South,Online,1864.48,false
1697,2024-07-10,West,Online,2725.69,false
1698,2024-07-25,East,Partner,2627.98,false
1699,2024-07-22,East,Partner,1155.67,false
1700,2024-07-22,West,Direct,1129.18,false
1701,2024-07-12,Central,Online,1066.31,false
1702,2024-07-02,South,Online,1566.11,false
1703,2024-07-13,North,Direct,1140.75,false
1704,2024-07-28,East,Online,1471.09,false
1705,2024-07-08,South,Direct,1859.28,false
1706,2024-07-28,West,Direct,1304.88,false
1707,2024-07-23,East,Direct,2244.26,false
1708,2024-07-28,West,Partner,2051.88,false
1709,2024-07-12,West,Direct,1254.32,false
1710,2024-07-27,North,Direct,2397.91,false
1711,2024-07-28,West,Partner,1989.09,false
1712,2024-07-06,Central,Partner,1509.81,false
1713,2024-07-15,West,Online,2228.88,false
1714,2024-07-15,West,Direct,1614.01,false
1715,2024-07-27,Central,Online,261.17,false
1716,2024-07-18,East,Online,1528.88,false
1717,2024-07-20,Central,Partner,1205.88,false
1718,2024-07-12,East,Retail,1284.70,false
1719,2024-07-11,West,Retail,743.42,false
1720,2024-07-11,East,Direct,2433.86,true
1721,2024-07-05,North,Direct,1348.60,false
1722,2024-07-14,Central,Retail,2749.61,false
1723,2024-07-22,East,Direct,1860.10,false
1724,2024-07-05,Central,Partner,251.99,false
1725,2024-07-11,West,Retail,448.52,false
1726,2024-07-28,East,Direct,1318.92,false
1727,2024-07-17,East,Partner,1379.01,false
1728,2024-07-25,North,Direct,839.36,false
1729,2024-07-03,West,Partner,2325.73,false
1730,2024-07-02,South,Partner,2713.42,false
1731,2024-07-25,West,Partner,2676.65,false
1732,2024-07-28,North,Retail,2040.69,false
1733,2024-07-21,South,Partner,2262.08,false
1734,2024-07-19,North,Retail,461.36,false
1735,2024-07-12,South,Partner,1478.25,true
1736,2024-07-15,Central,Direct,929.99,false
1737,2024-07-17,East,Partner,1316.84,false
1738,2024-07-05,East,Partner,630.45,false
1739,2024-07-19,East,Retail,2509.56,false
1740,2024-07-26,South,Online,1376.65,false
1741,2024-07-11,North,Retail,537.18,false
1742,2024-07-08,South,Partner,613.11,false
1743,2024-07-15,West,Partner,1094.56,false
1744,2024-07-27,South,Direct,2415.61,false
1745,2024-07-19,West,Online,2767.83,false
1746,2024-07-26,Central,Partner,2269.76,false
1747,2024-07-11,West,Online,2717.88,false
1748,2024-07-28,West,Partner,2336.14,false
1749,2024-07-11,Central,Retail,2737.90,false
1750,2024-07-08,South,Online,1016.82,false
1751,2024-07-04,South,Online,1188.08,false
1752,2024-07-04,East,Partner,874.91,false
1753,2024-07-14,North,Direct,456.17,false
1754,2024-07-04,Central,Retail,1827.26,true
1755,2024-07-19,South,Online,817.39,false
1756,2024-07-22,Central,Online,2036.60,false
1757,2024-07-13,East,Direct,1440.85,false
1758,2024-07-06,West,Direct,218.03,true
1759,2024-07-04,North,Retail,1845.73,false
1760,2024-07-03,Central,Direct,1815.51,false
1761,2024-07-25,East,Online,2574.37,false
1762,2024-07-24,North,Online,220.53,false
1763,2024-07-24,East,Online,2588.25,false
1764,2024-07-06,North,Online,572.59,false
1765,2024-07-01,Central,Direct,518.07,true
1766,2024-07-17,East,Online,1728.70,false
1767,2024-07-09,West,Direct,2724.59,false
1768,2024-07-14,Central,Online,1131.77,false
1769,2024-07-09,South,Partner,857.72,false
1770,2024-07-05,East,Online,2663.79,false
1771,2024-07-18,North,Retail,1566.52,true
1772,2024-07-28,North,Direct,2290.13,false
1773,2024-07-28,East,Direct,1023.44,false
1774,2024-07-12,East,Direct,1718.27,false
1775,2024-07-23,South,Online,1194.82,false
1776,2024-07-02,North,Online,2025.20,false
1777,2024-07-22,North,Partner,978.22,true
1778,2024-07-23,South,Online,573.80,false
1779,2024-07-03,West,Partner,619.21,false
1780,2024-07-11,West,Partner,2125.39,false
1781,2024-07-15,Central,Retail,454.13,false
1782,2024-07-05,Central,Direct,843.60,true
1783,2024-07-07,South,Retail,466.07,false
1784,2024-07-13,Central,Online,1994.91,false
1785,2024-07-20,East,Online,612.12,false
1786,2024-07-21,North,Partner,2422.76,false
1787,2024-07-28,Central,Partner,731.05,false
1788,2024-07-17,East,Direct,2473.74,false
1789,2024-07-17,South,Direct,1927.28,false
1790,2024-07-25,Central,Partner,221.67,false
1791,2024-07-27,East,Online,1152.81,false
1792,2024-07-19,Central,Retail,1843.86,false
1793,2024-07-09,South,Retail,988.93,false
1794,2024-07-27,East,Online,2613.99,false
1795,2024-07-04,West,Retail,200.10,false
1796,2024-07-27,Central,Partner,842.01,false
1797,2024-08-26,North,Direct,2114.72,false
1798,2024-08-19,South,Online,898.28,true
1799,2024-08-19,West,Direct,1863.18,false
1800,2024-08-10,North,Online,422.87,false
1801,2024-08-18,East,Partner,1634.26,true
1802,2024-08-12,East,Direct,2542.27,false
1803,2024-08-03,East,Partner,1532.98,false
1804,2024-08-02,South,Online,192.58,false
1805,2024-08-10,East,Direct,1502.81,false
1806,2024-08-25,Central,Direct,623.56,false
1807,2024-08-05,Central,Partner,2182.89,true
1808,2024-08-15,North,Direct,358.09,false
1809,2024-08-22,West,Retail,1254.35,false
1810,2024-08-13,Central,Direct,1108.92,false
1811,2024-08-02,North,Direct,2645.92,false
1812,2024-08-14,South,Retail,2831.88,true
1813,2024-08-16,Central,Partner,2753.06,false
1814,2024-08-25,South,Online,626.43,false
1815,2024-08-26,East,Retail,1515.61,false
1816,2024-08-20,West,Direct,290.42,false
1817,2024-08-10,North,Partner,263.58,false
1818,2024-08-06,South,Partner,1633.57,false
1819,2024-08-09,North,Partner,1495.97,false
1820,2024-08-10,South,Retail,1881.79,false
1821,2024-08-13,Central,Online,522.63,false
1822,2024-08-21,East,Partner,1489.98,false
1823,2024-08-17,Central,Online,2357.43,false
1824,2024-08-19,Central,Direct,948.29,false
1825,2024-08-22,North,Retail,2650.43,false
1826,2024-08-17,South,Retail,2010.62,false
1827,2024-08-04,West,Retail,2641.35,false
1828,2024-08-04,West,Direct,1605.45,false
1829,2024-08-04,Central,Online,1083.02,false
1830,2024-08-13,South,Partner,2506.27,false
1831,2024-08-01,South,Online,2668.66,false
1832,2024-08-22,Central,Retail,752.27,false
1833,2024-08-05,West,Partner,1715.10,false
1834,2024-08-26,North,Direct,987.21,true
1835,2024-08-12,North,Retail,2724.81,false
1836,2024-08-19,West,Retail,2804.31,false
1837,2024-08-25,South,Direct,2737.03,true
1838,2024-08-09,Central,Online,708.82,false
1839,2024-08-03,Central,Partner,2249.02,false
1840,2024-08-03,North,Partner,1513.49,false
1841,2024-08-12,North,Direct,2717.70,false
1842,2024-08-11,East,Online,978.13,false
1843,2024-08-21,East,Retail,1634.42,false
1844,2024-08-08,South,Online,808.68,false
1845,2024-08-25,South,Retail,440.95,false
1846,2024-08-13,West,Online,1567.49,false
1847,2024-08-09,West,Online,252.82,false
1848,2024-08-17,South,Partner,2294.61,false
1849,2024-08-09,South,Retail,2719.56,false
1850,2024-08-04,South,Online,2460.92,false
1851,2024-08-05,Central,Retail,1222.64,false
1852,2024-08-26,West,Online,1550.09,false
1853,2024-08-22,East,Partner,2738.24,false
1854,2024-08-16,East,Retail,1805.29,false
1855,2024-08-02,West,Partner,2156.74,false
1856,2024-08-09,West,Retail,2741.40,false
1857,2024-08-03,Central,Direct,663.87,false
1858,2024-08-26,Central,Direct,2510.96,false
1859,2024-08-01,West,Retail,1771.96,false
1860,2024-08-26,North,Online,2681.29,false
1861,2024-08-10,Central,Online,2835.90,false
1862,2024-08-18,South,Online,2664.76,false
1863,2024-08-02,West,Direct,2363.45,false
1864,2024-08-15,Central,Partner,288.48,false
1865,2024-08-15,North,Partner,279.62,false
1866,2024-08-20,South,Direct,615.04,false
1867,2024-08-16,North,Retail,1216.66,false
1868,2024-08-17,Central,Partner,2262.62,false
1869,2024-08-12,North,Partner,2706.49,false
1870,2024-08-21,West,Online,2186.56,false
1871,2024-08-24,North,Retail,1000.71,false
1872,2024-08-03,West,Partner,2395.90,false
1873,2024-08-19,North,Retail,1187.42,false
1874,2024-08-02,South,Partner,1389.39,false
1875,2024-08-01,South,Partner,1674.52,false
1876,2024-08-17,Central,Retail,2789.00,false
1877,2024-08-04,West,Online,981.25,false
1878,2024-08-20,East,Online,2025.74,false
1879,2024-08-13,South,Retail,2834.19,false
1880,2024-08-06,East,Online,1468.30,false
1881,2024-08-17,East,Online,2129.67,false
1882,2024-08-24,North,Partner,2681.99,false
1883,2024-08-27,North,Partner,2077.16,false
1884,2024-08-15,West,Retail,1528.99,false
1885,2024-08-25,East,Direct,1770.34,false
1886,2024-08-10,West,Direct,722.55,true
1887,2024-08-14,East,Retail,226.42,false
1888,2024-08-28,Central,Partner,581.94,false
1889,2024-08-01,West,Direct,952.03,false
1890,2024-08-17,North,Direct,373.83,false
1891,2024-08-02,Central,Direct,2055.57,false
1892,2024-08-27,North,Direct,842.07,true
1893,2024-08-25,North,Online,411.34,false
1894,2024-08-22,West,Retail,2257.54,false
1895,2024-08-13,West,Partner,2252.53,false
1896,2024-08-09,East,Direct,164.56,false
1897,2024-08-09,East,Retail,986.60,false
1898,2024-08-14,Central,Retail,2135.47,false
1899,2024-08-09,South,Direct,405.31,false
1900,2024-08-02,East,Online,879.51,false
1901,2024-08-02,East,Direct,1943.92,false
1902,2024-08-19,East,Online,214.10,false
1903,2024-08-10,South,Direct,1660.72,false
1904,2024-08-24,East,Direct,1788.33,false
1905,2024-08-05,East,Partner,543.58,false
1906,2024-08-14,West,Direct,2183.02,false
1907,2024-08-02,South,Online,526.19,true
1908,2024-08-28,East,Direct,540.59,false
1909,2024-08-02,East,Retail,2177.54,false
1910,2024-08-10,North,Direct,1056.71,false
1911,2024-08-23,West,Online,588.92,false
1912,2024-08-28,North,Retail,2462.99,false
1913,2024-08-27,South,Partner,1975.63,false
1914,2024-08-28,South,Direct,1503.12,false
1915,2024-08-23,North,Retail,471.06,false
1916,2024-08-15,South,Retail,2215.80,true
1917,2024-08-15,Central,Online,2693.57,false
1918,2024-08-03,North,Partner,706.36,false
1919,2024-08-13,Central,Direct,207.13,false
1920,2024-08-02,North,Partner,1139.45,false
1921,2024-08-13,West,Partner,2632.68,false
1922,2024-08-26,South,Online,1690.01,false
1923,2024-08-17,North,Partner,2427.52,false
1924,2024-08-05,West,Online,2550.69,false
1925,2024-08-17,South,Partner,356.02,false
1926,2024-08-04,West,Online,1509.19,false
1927,2024-08-06,West,Partner,2508.22,false
1928,2024-08-17,North,Online,461.31,false
1929,2024-08-05,Central,Partner,237.89,false
1930,2024-08-07,Central,Retail,2192.39,false
1931,2024-08-12,West,Partner,1914.01,false
1932,2024-08-03,East,Direct,2453.68,false
1933,2024-08-19,South,Direct,1942.08,false
1934,2024-08-15,East,Retail,2329.22,false
1935,2024-08-18,South,Online,1793.87,false
1936,2024-08-23,South,Partner,160.69,false
1937,2024-08-25,Central,Direct,2325.55,true
1938,2024-08-08,West,Direct,2675.99,false
1939,2024-08-07,West,Online,2610.78,true
1940,2024-08-21,North,Online,361.63,false
1941,2024-09-11,South,Online,1556.71,false
1942,2024-09-05,North,Online,200.70,false
1943,2024-09-10,South,Partner,2660.46,false
1944,2024-09-16,Central,Online,880.62,false
1945,2024-09-09,South,Online,2840.79,false
1946,2024-09-27,South,Partner,2465.98,false
1947,2024-09-19,South,Direct,1387.45,false
1948,2024-09-20,East,Partner,2567.96,false
1949,2024-09-05,North,Online,1841.76,false
1950,2024-09-12,North,Online,804.36,false
1951,2024-09-04,Central,Retail,2035.75,false
1952,2024-09-10,Central,Direct,2525.24,false
1953,2024-09-09,East,Direct,1543.62,false
1954,2024-09-25,North,Online,2086.11,false
1955,2024-09-16,South,Retail,2712.89,false
1956,2024-09-22,North,Direct,816.01,false
1957,2024-09-18,Central,Online,1972.79,false
1958,2024-09-08,South,Partner,1336.87,false
1959,2024-09-02,East,Retail,1627.12,false
1960,2024-09-17,South,Retail,2446.05,false
1961,2024-09-23,North,Retail,348.68,true
1962,2024-09-27,West,Direct,841.25,false
1963,2024-09-03,South,Partner,2783.23,false
1964,2024-09-22,West,Retail,1239.49,false
1965,2024-09-18,South,Retail,607.38,false
1966,2024-09-20,Central,Direct,704.56,false
1967,2024-09-18,North,Retail,2697.23,false
1968,2024-09-08,West,Retail,1468.82,false
1969,2024-09-15,South,Retail,2830.67,false
1970,2024-09-28,North,Partner,542.19,false
1971,2024-09-23,North,Online,1811.08,false
1972,2024-09-03,Central,Direct,781.20,false
1973,2024-09-28,East,Online,480.01,false
1974,2024-09-14,West,Partner,1477.19,false
1975,2024-09-17,East,Partner,896.38,true
1976,2024-09-04,Central,Retail,2499.97,false
1977,2024-09-03,South,Retail,1639.29,false
1978,2024-09-03,Central,Retail,150.18,false
1979,2024-09-13,North,Partner,1612.37,false
1980,2024-09-01,Central,Retail,2774.99,false
1981,2024-09-15,North,Direct,2826.94,true
1982,2024-09-10,Central,Retail,2181.65,false
1983,2024-09-07,South,Online,2035.73,false
1984,2024-09-11,Central,Retail,929.26,false
1985,2024-09-06,North,Partner,244.96,false
1986,2024-09-23,Central,Online,413.77,false
1987,2024-09-04,North,Online,363.38,false
1988,2024-09-10,East,Partner,2791.07,false
1989,2024-09-27,South,Online,1152.04,false
1990,2024-09-01,Central,Partner,798.08,false
1991,2024-09-02,East,Retail,147.21,false
1992,2024-09-28,North,Direct,2113.00,false
1993,2024-09-15,North,Partner,632.85,false
1994,2024-09-04,East,Online,637.91,true
1995,2024-09-18,North,Online,1938.01,true
1996,2024-09-10,Central,Online,408.46,false
1997,2024-09-12,West,Partner,1458.57,true
1998,2024-09-10,Central,Retail,2760.48,true
1999,2024-09-23,South,Retail,1854.13,false
2000,2024-09-05,West,Retail,2685.27,false
2001,2024-09-26,Central,Retail,1076.89,false
2002,2024-09-03,North,Direct,2838.81,false
2003,2024-09-20,East,Online,2209.53,false
2004,2024-09-23,South,Retail,1016.32,false
2005,2024-09-14,North,Retail,2693.72,false
2006,2024-09-14,East,Partner,1406.00,false
2007,2024-09-22,South,Partner,2748.53,false
2008,2024-09-26,South,Online,2010.57,false
2009,2024-09-21,East,Partner,153.36,false
2010,2024-09-06,West,Partner,2129.03,false
2011,2024-09-28,North,Online,1195.46,true
2012,2024-09-25,Central,Retail,753.57,false
2013,2024-09-16,West,Retail,1664.79,false
2014,2024-09-27,East,Online,1021.19,false
2015,2024-09-15,West,Online,935.34,false
2016,2024-09-25,West,Retail,667.41,true
2017,2024-09-12,North,Retail,151.22,false
2018,2024-09-10,North,Online,2199.76,false
2019,2024-09-11,Central,Online,1798.33,false
2020,2024-09-24,North,Online,1705.37,false
2021,2024-09-26,West,Retail,2394.37,false
2022,2024-09-13,West,Retail,1398.62,false
2023,2024-09-27,Central,Partner,2209.89,false
2024,2024-09-25,East,Retail,1446.68,false
2025,2024-09-28,Central,Online,1226.29,false
2026,2024-09-25,Central,Direct,2516.73,false
2027,2024-09-17,East,Retail,1095.13,false
2028,2024-09-06,East,Retail,2715.95,false
2029,2024-09-10,West,Direct,1068.88,false
2030,2024-09-23,South,Direct,2450.31,false
2031,2024-09-14,Central,Retail,1322.35,false
2032,2024-09-04,Central,Online,1638.05,false
2033,2024-09-28,East,Online,364.53,false
2034,2024-09-06,North,Direct,895.83,false
2035,2024-09-28,West,Direct,2043.05,false
2036,2024-09-25,East,Retail,1158.12,false
2037,2024-09-02,South,Partner,2053.75,false
2038,2024-09-12,West,Online,1643.82,false
2039,2024-09-22,Central,Retail,1929.57,false
2040,2024-09-04,North,Retail,2549.64,false
2041,2024-09-13,West,Direct,1427.55,false
2042,2024-09-26,West,Online,2313.17,false
2043,2024-09-15,North,Partner,2725.07,false
2044,2024-09-09,North,Direct,1974.58,false
2045,2024-09-12,West,Partner,2080.73,false
2046,2024-09-12,West,Partner,1459.59,false
2047,2024-09-19,Central,Direct,687.62,false
2048,2024-09-09,North,Partner,1893.64,false
2049,2024-09-13,East,Retail,2812.76,false
2050,2024-09-26,Central,Direct,2414.89,false
2051,2024-09-14,Central,Retail,708.25,false
2052,2024-09-25,West,Retail,750.25,false
2053,2024-09-06,South,Direct,1437.41,false
2054,2024-09-15,Central,Partner,1251.78,false
2055,2024-09-07,South,Retail,2296.14,false
2056,2024-09-15,South,Retail,2854.17,false
2057,2024-09-25,Central,Retail,826.89,false
2058,2024-09-21,South,Retail,482.27,false
2059,2024-09-02,Central,Retail,532.50,false
2060,2024-09-28,West,Online,1918.11,false
2061,2024-09-21,West,Direct,2857.20,true
2062,2024-09-02,East,Direct,577.90,false
2063,2024-09-03,East,Partner,2174.66,false
2064,2024-09-01,Central,Direct,1372.91,false
2065,2024-09-13,North,Retail,204.81,false
2066,2024-09-08,East,Online,174.38,true
2067,2024-09-16,East,Direct,2467.60,false
2068,2024-09-04,Central,Partner,966.34,false
2069,2024-09-07,North,Online,1890.87,false
2070,2024-09-22,North,Retail,2553.11,false
2071,2024-09-26,South,Partner,1627.21,true
2072,2024-09-27,South,Direct,882.09,false
2073,2024-09-22,West,Direct,1858.54,true
2074,2024-09-24,Central,Online,2734.67,true
2075,2024-09-06,West,Direct,2261.43,false
2076,2024-09-17,North,Online,759.56,false
2077,2024-09-02,South,Online,679.07,false
2078,2024-10-04,Central,Direct,826.88,true
2079,2024-10-04,South,Partner,2786.53,true
2080,2024-10-15,Central,Retail,235.20,false
2081,2024-10-05,East,Partner,958.36,false
2082,2024-10-24,Central,Online,2494.42,false
2083,2024-10-01,South,Retail,2579.80,false
2084,2024-10-07,North,Retail,162.92,false
2085,2024-10-06,West,Online,2848.85,false
2086,2024-10-07,West,Direct,2796.82,false
2087,2024-10-26,North,Direct,531.95,false
2088,2024-10-15,Central,Online,1124.89,false
2089,2024-10-14,South,Direct,587.24,false
2090,2024-10-07,South,Retail,682.49,false
2091,2024-10-25,Central,Retail,1272.01,false
2092,2024-10-23,West,Partner,358.76,false
2093,2024-10-12,North,Partner,1009.21,false
2094,2024-10-22,West,Online,704.52,false
2095,2024-10-17,North,Direct,1554.54,false
2096,2024-10-25,North,Online,2249.86,false
2097,2024-10-04,South,Partner,2263.01,false
2098,2024-10-11,North,Direct,846.27,false
2099,2024-10-06,East,Partner,871.24,false
2100,2024-10-05,Central,Online,813.85,false
2101,2024-10-05,East,Partner,1232.68,false
2102,2024-10-19,South,Direct,2769.04,false
2103,2024-10-07,Central,Online,475.24,false
2104,2024-10-17,North,Direct,430.03,false
2105,2024-10-12,Central,Online,2605.75,false
2106,2024-10-08,South,Partner,819.61,false
2107,2024-10-11,Central,Partner,1383.61,false
2108,2024-10-28,East,Direct,2480.13,false
2109,2024-10-05,North,Partner,1057.25,false
2110,2024-10-22,North,Direct,2403.56,false
2111,2024-10-25,South,Online,2669.10,false
2112,2024-10-20,South,Online,1290.91,false
2113,2024-10-24,Central,Retail,1455.80,false
2114,2024-10-19,Central,Partner,2674.66,false
2115,2024-10-22,North,Direct,221.59,false
2116,2024-10-20,East,Online,1668.72,false
2117,2024-10-19,North,Partner,1006.23,false
2118,2024-10-24,North,Retail,1805.20,false
2119,2024-10-01,Central,Direct,1875.67,false
2120,2024-10-08,South,Online,1274.03,false
2121,2024-10-22,West,Retail,2883.72,false
2122,2024-10-05,North,Partner,1485.57,false
2123,2024-10-11,Central,Partner,1351.92,false
2124,2024-10-27,South,Direct,1795.63,false
2125,2024-10-14,Central,Direct,1546.59,false
2126,2024-10-10,East,Partner,2678.00,false
2127,2024-10-02,East,Partner,960.59,false
2128,2024-10-27,North,Direct,1606.96,false
2129,2024-10-06,West,Online,1383.25,false
2130,2024-10-11,West,Online,288.65,false
2131,2024-10-14,North,Partner,2790.88,false
2132,2024-10-07,East,Online,584.61,false
2133,2024-10-20,South,Retail,2870.62,false
2134,2024-10-04,North,Partner,2332.26,false
2135,2024-10-15,South,Partner,2298.12,false
2136,2024-10-24,Central,Retail,2806.94,false
2137,2024-10-06,South,Online,2135.11,false
2138,2024-10-02,South,Online,552.83,false
2139,2024-10-04,South,Retail,821.63,false
2140,2024-10-10,Central,Online,2619.69,false
2141,2024-10-17,North,Online,1742.29,false
2142,2024-10-27,South,Online,1400.69,false
2143,2024-10-08,South,Partner,1665.71,false
2144,2024-10-26,South,Direct,2445.09,false
2145,2024-10-06,West,Partner,1438.80,false
2146,2024-10-19,East,Partner,1250.00,false
2147,2024-10-25,East,Retail,1819.64,false
2148,2024-10-28,West,Retail,1353.79,false
2149,2024-10-10,Central,Retail,2732.16,false
2150,2024-10-12,East,Direct,2871.69,false
2151,2024-10-25,North,Direct,717.53,true
2152,2024-10-25,East,Retail,2337.03,true
2153,2024-10-25,North,Partner,347.40,false
2154,2024-10-22,South,Partner,1905.05,false
2155,2024-10-19,South,Retail,2794.82,false
2156,2024-10-08,South,Online,1473.65,false
2157,2024-10-06,North,Online,2392.70,false
2158,2024-10-25,West,Direct,2060.69,false
2159,2024-10-26,Central,Partner,2226.39,false
2160,2024-10-18,South,Retail,1702.04,false
2161,2024-10-13,South,Online,1613.79,false
2162,2024-10-14,East,Direct,936.25,false
2163,2024-10-25,Central,Direct,1263.99,false
2164,2024-10-14,North,Online,1742.91,false
2165,2024-10-22,North,Partner,2579.51,false
2166,2024-10-07,South,Online,2371.33,false
2167,2024-10-21,Central,Online,2387.43,false
2168,2024-10-19,East,Retail,2191.29,false
2169,2024-10-07,Central,Direct,2207.49,false
2170,2024-10-22,North,Partner,472.13,false
2171,2024-10-17,West,Online,1715.61,false
2172,2024-10-05,Central,Partner,2862.45,false
2173,2024-10-25,West,Online,2027.84,true
2174,2024-10-04,South,Retail,588.24,false
2175,2024-10-01,East,Partner,2159.47,false
2176,2024-10-13,Central,Retail,2177.65,false
2177,2024-10-24,Central,Partner,1675.32,false
2178,2024-10-22,East,Online,1531.09,false
2179,2024-10-10,Central,Direct,1896.47,true
2180,2024-10-16,North,Online,2226.01,false
2181,2024-10-22,South,Retail,567.48,false
2182,2024-10-21,North,Direct,1643.05,false
2183,2024-10-22,East,Direct,711.97,false
2184,2024-10-09,South,Online,998.10,false
2185,2024-10-04,East,Retail,1390.73,false
2186,2024-10-16,North,Direct,1984.68,false
2187,2024-10-11,Central,Partner,2239.37,false
2188,2024-10-06,Central,Retail,1466.94,false
2189,2024-10-06,East,Retail,223.93,false
2190,2024-10-09,South,Partner,1946.64,false
2191,2024-10-01,West,Online,1200.60,false
2192,2024-10-27,East,Retail,1849.04,true
2193,2024-10-03,North,Online,1273.58,false
2194,2024-10-10,West,Online,1170.65,false
2195,2024-10-03,South,Retail,218.24,false
2196,2024-10-05,East,Direct,1107.29,false
2197,2024-10-14,North,Retail,408.18,false
2198,2024-10-18,South,Retail,1855.25,false
2199,2024-10-26,South,Partner,2525.28,false
2200,2024-10-22,South,Online,747.21,false
2201,2024-10-03,West,Retail,760.12,false
2202,2024-10-03,South,Retail,722.37,false
2203,2024-10-21,West,Direct,2456.76,false
2204,2024-10-22,South,Partner,1439.35,false
2205,2024-10-13,South,Partner,402.46,false
2206,2024-10-16,South,Retail,627.13,false
2207,2024-10-01,South,Retail,295.75,false
2208,2024-10-05,Central,Partner,2416.34,false
2209,2024-11-14,South,Direct,251.60,false
2210,2024-11-25,West,Direct,2256.96,false
2211,2024-11-16,East,Online,941.76,false
2212,2024-11-01,South,Direct,1685.40,false
2213,2024-11-23,South,Online,1609.64,true
2214,2024-11-07,East,Direct,1205.30,true
2215,2024-11-04,Central,Online,2685.16,false
2216,2024-11-07,South,Retail,2647.77,false
2217,2024-11-14,West,Partner,1628.58,false
2218,2024-11-01,North,Direct,1835.13,false
2219,2024-11-05,West,Partner,552.14,false
2220,2024-11-19,West,Retail,691.32,true
2221,2024-11-26,Central,Direct,2533.31,false
2222,2024-11-24,North,Online,972.83,false
2223,2024-11-10,East,Partner,1975.13,false
2224,2024-11-23,Central,Online,2802.33,false
2225,2024-11-18,West,Online,277.00,false
2226,2024-11-03,West,Partner,222.89,false
2227,2024-11-21,South,Direct,2691.92,false
2228,2024-11-18,East,Online,2467.70,false
2229,2024-11-07,East,Direct,2085.37,false
2230,2024-11-20,East,Direct,2252.64,false
2231,2024-11-10,West,Online,233.72,false
2232,2024-11-24,North,Retail,995.62,true
2233,2024-11-15,South,Partner,886.06,false
2234,2024-11-02,South,Partner,2185.31,false
